RecoverCase,VulLink,ID,Tail,Head,T0,Flow,Cap,Alpha,Beta,Cost
94,44,70,22,13,4,8329.59,4924.79,0.15,4,8.91015
94,44,71,22,21,4,9591.87,5000,0.15,4,12.1261
94,44,72,22,23,2,7914.79,5078.51,0.15,4,3.76984
94,44,73,23,12,4,11083.6,5091.26,0.15,4,17.4762
94,44,74,23,20,3,10229.3,4885.36,0.15,4,11.6499
94,44,75,23,22,2,7842.13,5078.51,0.15,4,3.70574
95,33,0,0,1,6,12208.4,25900.2,0.15,4,6.04443
95,33,1,0,2,4,9373.86,23403.5,0.15,4,4.01544
95,33,2,1,0,6,7171.6,25900.2,0.15,4,6.00529
95,33,3,1,5,5,11809,4958.18,0.15,4,29.1335
95,33,4,2,0,4,14410.6,23403.5,0.15,4,4.08625
95,33,5,2,3,4,13399.8,17110.5,0.15,4,4.22568
95,33,6,2,11,4,9214.49,23403.5,0.15,4,4.01442
95,33,7,3,2,4,12110.9,17110.5,0.15,4,4.15059
95,33,8,3,4,2,15582,17782.8,0.15,4,2.17685
95,33,9,3,10,6,5647.18,4908.83,0.15,4,7.57637
95,33,10,4,3,2,8396.02,17782.8,0.15,4,2.01491
95,33,11,4,5,4,4.51376e-10,1e-10,0.15,4,253.061
95,33,12,4,8,5,16478.1,10000,0.15,4,10.5296
95,33,13,5,1,5,6772.21,4958.18,0.15,4,7.61032
95,33,14,5,4,4,9292.17,4948,0.15,4,11.4628
95,33,15,5,7,2,12605.4,4898.59,0.15,4,15.1541
95,33,16,6,7,3,14252.9,7841.81,0.15,4,7.91095
95,33,17,6,17,2,14989.3,23403.5,0.15,4,2.05048
95,33,18,7,5,2,16860.8,4898.59,0.15,4,44.1064
95,33,19,7,6,3,12749.7,7841.81,0.15,4,6.14448
95,33,20,7,8,10,8721.36,5050.19,0.15,4,23.3413
95,33,21,7,15,5,8684.63,5045.82,0.15,4,11.5817
95,33,22,8,4,5,3.15418e-10,1e-10,0.15,4,79.2351
95,33,23,8,7,10,11115,5050.19,0.15,4,45.1965
95,33,24,8,9,3,25962.5,13915.8,0.15,4,8.45214
95,33,25,9,8,3,11978,13915.8,0.15,4,3.24702
95,33,26,9,10,5,24200.2,10000,0.15,4,30.724
95,33,27,9,14,6,21303.5,13512,0.15,4,11.5612
95,33,28,9,15,4,14264.8,4854.92,0.15,4,48.7186
95,33,29,9,16,8,12943.4,4993.51,0.15,4,62.1694
95,33,30,10,3,6,11644.2,4908.83,0.15,4,34.4955
95,33,31,10,9,5,18368.5,10000,0.15,4,13.538
95,33,32,10,11,6,11649.5,4908.83,0.15,4,34.5474
95,33,33,10,13,4,7626.79,4876.51,0.15,4,7.58989
95,33,34,11,2,4,15540.1,23403.5,0.15,4,4.11664
95,33,35,11,10,6,8841.24,4908.83,0.15,4,15.4708
95,33,36,11,12,3,13736.4,25900.2,0.15,4,3.0356
95,33,37,12,11,3,17353.8,25900.2,0.15,4,3.09069
95,33,38,12,23,4,10152.4,5091.26,0.15,4,13.4871
95,33,39,13,10,4,10700.4,4876.51,0.15,4,17.9097
95,33,40,13,14,5,11075.2,5127.53,0.15,4,21.3243
95,33,41,13,22,4,9941.22,4924.79,0.15,4,13.9623
95,33,42,14,9,6,19900.1,13512,0.15,4,10.2343
95,33,43,14,13,5,11329.9,5127.53,0.15,4,22.8788
95,33,44,14,18,3,3.75388e-10,1e-10,0.15,4,92.3582
95,33,45,14,21,3,17920.8,9599.18,0.15,4,8.46645
95,33,46,15,7,5,9043.16,5045.82,0.15,4,12.7377
95,33,47,15,9,4,12889.3,4854.92,0.15,4,33.8082
95,33,48,15,16,2,14864.4,5229.91,0.15,4,21.5764
95,33,49,15,17,3,18876.5,19679.9,0.15,4,3.3809
95,33,50,16,9,8,7469.7,4993.51,0.15,4,14.0085
95,33,51,16,15,2,11676.8,5229.91,0.15,4,9.45487
95,33,52,16,18,2,11955.6,4823.95,0.15,4,13.3188
95,33,53,17,6,2,16492.5,23403.5,0.15,4,2.07399
95,33,54,17,15,3,21047,19679.9,0.15,4,3.58869
95,33,55,17,19,4,21150.1,23403.5,0.15,4,4.40021
95,33,56,18,14,3,16672.1,14564.8,0.15,4,3.77261
95,33,57,18,16,2,3294.31,4823.95,0.15,4,2.06525
95,33,58,18,19,4,4592.25,5002.61,0.15,4,4.42606
95,33,59,19,17,4,24723.9,23403.5,0.15,4,4.74731
95,33,60,19,18,4,12603.1,5002.61,0.15,4,28.1695
95,33,61,19,20,6,7653.42,5059.91,0.15,4,10.7108
95,33,62,19,21,5,7452.84,5075.7,0.15,4,8.48632
95,33,63,20,19,6,12589.1,5059.91,0.15,4,40.4861
95,33,64,20,21,2,3937.07,5229.91,0.15,4,2.09635
95,33,65,20,23,3,12835,4885.36,0.15,4,24.4394
95,33,66,21,14,3,3.63713e-10,1e-10,0.15,4,81.7493
95,33,67,21,19,5,14001.8,5075.7,0.15,4,48.4323
95,33,68,21,20,2,11478.5,5229.91,0.15,4,8.96126
95,33,69,21,22,4,12556.7,5000,0.15,4,27.8655
95,33,70,22,13,4,12760.1,4924.79,0.15,4,31.0406
95,33,71,22,21,4,8726.27,5000,0.15,4,9.56656
95,33,72,22,23,2,9506.87,5078.51,0.15,4,5.68406
95,33,73,23,12,4,13669.8,5091.26,0.15,4,35.1815
95,33,74,23,20,3,10229.2,4885.36,0.15,4,11.6495
95,33,75,23,22,2,8495.34,5078.51,0.15,4,4.34909
95,11,0,0,1,6,7031.74,25900.2,0.15,4,6.00489
95,11,1,0,2,4,9794.9,23403.5,0.15,4,4.01841
95,11,2,1,0,6,7592.6,25900.2,0.15,4,6.00665
95,11,3,1,5,5,6830.87,4958.18,0.15,4,7.70194
95,11,4,2,0,4,9234.03,23403.5,0.15,4,4.01454
95,11,5,2,3,4,16802.8,17110.5,0.15,4,4.55799
95,11,6,2,11,4,9068.59,23403.5,0.15,4,4.01353
95,11,7,3,2,4,9786.93,17110.5,0.15,4,4.06422
95,11,8,3,4,2,21779,17782.8,0.15,4,2.67495
95,11,9,3,10,6,5191.63,4908.83,0.15,4,7.12602
95,11,10,4,3,2,8328.32,17782.8,0.15,4,2.01443
95,11,11,4,5,4,8879.36,4948,0.15,4,10.2224
95,11,12,4,8,5,14194.6,10000,0.15,4,8.04479
95,11,13,5,1,5,7391.74,4958.18,0.15,4,8.70474
95,11,14,5,4,4,9623.3,4948,0.15,4,12.5848
95,11,15,5,7,2,15321.8,4898.59,0.15,4,30.7129
95,11,16,6,7,3,14428.4,7841.81,0.15,4,8.15728
95,11,17,6,17,2,14878,23403.5,0.15,4,2.049
95,11,18,7,5,2,16626.6,4898.59,0.15,4,41.8155
95,11,19,7,6,3,14197.2,7841.81,0.15,4,7.83454
95,11,20,7,8,10,8910.91,5050.19,0.15,4,24.5394
95,11,21,7,15,5,9232.33,5045.82,0.15,4,13.4058
95,11,22,8,4,5,3.16174e-10,1e-10,0.15,4,79.9489
95,11,23,8,7,10,10011.3,5050.19,0.15,4,33.1643
95,11,24,8,9,3,25623.5,13915.8,0.15,4,8.17293
95,11,25,9,8,3,12629.3,13915.8,0.15,4,3.30528
95,11,26,9,10,5,24131.4,10000,0.15,4,30.4324
95,11,27,9,14,6,21501.2,13512,0.15,4,11.7705
95,11,28,9,15,4,13403.7,4854.92,0.15,4,38.8596
95,11,29,9,16,8,12626.8,4993.51,0.15,4,57.0605
95,11,30,10,3,6,11726.4,4908.83,0.15,4,35.3084
95,11,31,10,9,5,17644.4,10000,0.15,4,12.2693
95,11,32,10,11,6,11676.6,4908.83,0.15,4,34.8133
95,11,33,10,13,4,7878.43,4876.51,0.15,4,8.08765
95,11,34,11,2,4,15523.6,23403.5,0.15,4,4.11615
95,11,35,11,10,6,8793.67,4908.83,0.15,4,15.2686
95,11,36,11,12,3,13561,25900.2,0.15,4,3.03382
95,11,37,12,11,3,17233.1,25900.2,0.15,4,3.0882
95,11,38,12,23,4,10067.1,5091.26,0.15,4,13.1722
95,11,39,13,10,4,10909.2,4876.51,0.15,4,19.0274
95,11,40,13,14,5,10894.3,5127.53,0.15,4,20.2839
95,11,41,13,22,4,9814.53,4924.79,0.15,4,13.4641
95,11,42,14,9,6,20564.6,13512,0.15,4,10.8289
95,11,43,14,13,5,11210.5,5127.53,0.15,4,22.1366
95,11,44,14,18,3,3.80691e-10,1e-10,0.15,4,97.5151
95,11,45,14,21,3,17592.8,9599.18,0.15,4,8.07707
95,11,46,15,7,5,9205.53,5045.82,0.15,4,13.3086
95,11,47,15,9,4,13048.4,4854.92,0.15,4,35.3078
95,11,48,15,16,2,15041.8,5229.91,0.15,4,22.5279
95,11,49,15,17,3,18192.1,19679.9,0.15,4,3.32859
95,11,50,16,9,8,7311.36,4993.51,0.15,4,13.5151
95,11,51,16,15,2,11645.2,5229.91,0.15,4,9.37454
95,11,52,16,18,2,11819.8,4823.95,0.15,4,12.8131
95,11,53,17,6,2,15109.2,23403.5,0.15,4,2.05212
95,11,54,17,15,3,21206.6,19679.9,0.15,4,3.60674
95,11,55,17,19,4,21226.7,23403.5,0.15,4,4.40603
95,11,56,18,14,3,16872.3,14564.8,0.15,4,3.8104
95,11,57,18,16,2,3107.76,4823.95,0.15,4,2.05168
95,11,58,18,19,4,4616.55,5002.61,0.15,4,4.43515
95,11,59,19,17,4,24372.4,23403.5,0.15,4,4.70571
95,11,60,19,18,4,12776.8,5002.61,0.15,4,29.5305
95,11,61,19,20,6,7507.54,5059.91,0.15,4,10.3617
95,11,62,19,21,5,7054.38,5075.7,0.15,4,7.79842
95,11,63,20,19,6,12169.3,5059.91,0.15,4,36.1115
95,11,64,20,21,2,3943.18,5229.91,0.15,4,2.09695
95,11,65,20,23,3,12771.4,4885.36,0.15,4,24.0172
95,11,66,21,14,3,3.60822e-10,1e-10,0.15,4,79.2752
95,11,67,21,19,5,13598.6,5075.7,0.15,4,43.6418
95,11,68,21,20,2,11149.7,5229.91,0.15,4,8.19712
95,11,69,21,22,4,12444.8,5000,0.15,4,27.0264
95,11,70,22,13,4,12529.2,4924.79,0.15,4,29.1355
95,11,71,22,21,4,8602.77,5000,0.15,4,9.25805
95,11,72,22,23,2,9537.77,5078.51,0.15,4,5.73219
95,11,73,23,12,4,13639.3,5091.26,0.15,4,34.9041
95,11,74,23,20,3,10226.6,4885.36,0.15,4,11.6409
95,11,75,23,22,2,8410.34,5078.51,0.15,4,4.25647
95,66,0,0,1,6,6380.98,25900.2,0.15,4,6.00332
95,66,1,0,2,4,9482.8,23403.5,0.15,4,4.01617
95,66,2,1,0,6,7281.9,25900.2,0.15,4,6.00562
95,66,3,1,5,5,6180.18,4958.18,0.15,4,6.81041
95,66,4,2,0,4,8581.88,23403.5,0.15,4,4.01085
95,66,5,2,3,4,15182.7,17110.5,0.15,4,4.37195
95,66,6,2,11,4,7908.8,23403.5,0.15,4,4.00782
95,66,7,3,2,4,8909.69,17110.5,0.15,4,4.04411
95,66,8,3,4,2,20633.7,17782.8,0.15,4,2.54379
95,66,9,3,10,6,5262.14,4908.83,0.15,4,7.18845
95,66,10,4,3,2,8224.76,17782.8,0.15,4,2.01373
95,66,11,4,5,4,8696.78,4948,0.15,4,9.72623
95,66,12,4,8,5,13228.1,10000,0.15,4,7.29641
95,66,13,5,1,5,7081.11,4958.18,0.15,4,8.12016
95,66,14,5,4,4,9515.92,4948,0.15,4,12.208
95,66,15,5,7,2,14745.5,4898.59,0.15,4,26.631
95,66,16,6,7,3,13175.9,7841.81,0.15,4,6.58652
95,66,17,6,17,2,15675.4,23403.5,0.15,4,2.06038
95,66,18,7,5,2,16465.6,4898.59,0.15,4,40.2956
95,66,19,7,6,3,13955,7841.81,0.15,4,7.51299
95,66,20,7,8,10,6897.65,5050.19,0.15,4,15.2199
95,66,21,7,15,5,8960.19,5045.82,0.15,4,12.4576
95,66,22,8,4,5,3.29122e-10,1e-10,0.15,4,93.0008
95,66,23,8,7,10,9617.12,5050.19,0.15,4,29.726
95,66,24,8,9,3,24473.9,13915.8,0.15,4,7.30523
95,66,25,9,8,3,14065.3,13915.8,0.15,4,3.46965
95,66,26,9,10,5,23501,10000,0.15,4,27.8775
95,66,27,9,14,6,20716.4,13512,0.15,4,10.973
95,66,28,9,15,4,13019,4854.92,0.15,4,35.0262
95,66,29,9,16,8,11699.6,4993.51,0.15,4,44.1606
95,66,30,10,3,6,11498.1,4908.83,0.15,4,33.0918
95,66,31,10,9,5,16377.8,10000,0.15,4,10.3961
95,66,32,10,11,6,11493,4908.83,0.15,4,33.0441
95,66,33,10,13,4,8463,4876.51,0.15,4,9.44269
95,66,34,11,2,4,13280.9,23403.5,0.15,4,4.06222
95,66,35,11,10,6,8745.22,4908.83,0.15,4,15.066
95,66,36,11,12,3,12534.8,25900.2,0.15,4,3.02469
95,66,37,12,11,3,15259,25900.2,0.15,4,3.05421
95,66,38,12,23,4,10619,5091.26,0.15,4,15.355
95,66,39,13,10,4,10423.6,4876.51,0.15,4,16.5251
95,66,40,13,14,5,8933.2,5127.53,0.15,4,11.9097
95,66,41,13,22,4,8951.37,4924.79,0.15,4,10.5488
95,66,42,14,9,6,22959.1,13512,0.15,4,13.502
95,66,43,14,13,5,11588.1,5127.53,0.15,4,24.5652
95,66,44,14,18,3,3.34691e-10,1e-10,0.15,4,59.4661
95,66,45,14,21,3,21153.3,9599.18,0.15,4,13.6118
95,66,46,15,7,5,8739.82,5045.82,0.15,4,11.7506
95,66,47,15,9,4,11632.8,4854.92,0.15,4,23.7768
95,66,48,15,16,2,12544.6,5229.91,0.15,4,11.9305
95,66,49,15,17,3,17974.8,19679.9,0.15,4,3.31317
95,66,50,16,9,8,7457.74,4993.51,0.15,4,13.9702
95,66,51,16,15,2,11255.8,5229.91,0.15,4,8.43651
95,66,52,16,18,2,11497.9,4823.95,0.15,4,11.6824
95,66,53,17,6,2,14896.4,23403.5,0.15,4,2.04924
95,66,54,17,15,3,17657,19679.9,0.15,4,3.2916
95,66,55,17,19,4,21876.8,23403.5,0.15,4,4.45811
95,66,56,18,14,3,11331.2,14564.8,0.15,4,3.16485
95,66,57,18,16,2,5967.3,4823.95,0.15,4,2.70246
95,66,58,18,19,4,4949.88,5002.61,0.15,4,4.5751
95,66,59,19,17,4,20680,23403.5,0.15,4,4.36579
95,66,60,19,18,4,10750.5,5002.61,0.15,4,16.796
95,66,61,19,20,6,8191.83,5059.91,0.15,4,12.1829
95,66,62,19,21,5,9491.27,5075.7,0.15,4,14.1702
95,66,63,20,19,6,10302,5059.91,0.15,4,21.465
95,66,64,20,21,2,7337.64,5229.91,0.15,4,3.16244
95,66,65,20,23,3,12075.4,4885.36,0.15,4,19.7968
95,66,66,21,14,3,14619.7,9599.18,0.15,4,5.42119
95,66,67,21,19,5,11884.9,5075.7,0.15,4,27.5456
95,66,68,21,20,2,10332.8,5229.91,0.15,4,6.57099
95,66,69,21,22,4,11469.9,5000,0.15,4,20.6152
95,66,70,22,13,4,8257,4924.79,0.15,4,8.74121
95,66,71,22,21,4,10325,5000,0.15,4,14.9103
95,66,72,22,23,2,9549.71,5078.51,0.15,4,5.75092
95,66,73,23,12,4,13243.2,5091.26,0.15,4,31.468
95,66,74,23,20,3,11190.4,4885.36,0.15,4,15.3881
95,66,75,23,22,2,7710.48,5078.51,0.15,4,3.59405
95,44,0,0,1,6,3669.53,25900.2,0.15,4,6.00036
95,44,1,0,2,4,8731.79,23403.5,0.15,4,4.01163
95,44,2,1,0,6,5852.81,25900.2,0.15,4,6.00235
95,44,3,1,5,5,4670.63,4958.18,0.15,4,5.59057
95,44,4,2,0,4,6548.51,23403.5,0.15,4,4.00368
95,44,5,2,3,4,16268.1,17110.5,0.15,4,4.49028
95,44,6,2,11,4,7172.88,23403.5,0.15,4,4.00529
95,44,7,3,2,4,9003.99,17110.5,0.15,4,4.04601
95,44,8,3,4,2,20493.3,17782.8,0.15,4,2.52914
95,44,9,3,10,6,5897.54,4908.83,0.15,4,7.87506
95,44,10,4,3,2,7900.21,17782.8,0.15,4,2.01169
95,44,11,4,5,4,8114.31,4948,0.15,4,8.3395
95,44,12,4,8,5,13784.2,10000,0.15,4,7.70759
95,44,13,5,1,5,6853.91,4958.18,0.15,4,7.73857
95,44,14,5,4,4,9305.34,4948,0.15,4,11.5052
95,44,15,5,7,2,13260.2,4898.59,0.15,4,18.1077
95,44,16,6,7,3,12399.7,7841.81,0.15,4,5.81319
95,44,17,6,17,2,15359.2,23403.5,0.15,4,2.05565
95,44,18,7,5,2,16634.5,4898.59,0.15,4,41.891
95,44,19,7,6,3,11929.7,7841.81,0.15,4,5.4103
95,44,20,7,8,10,4987.96,5050.19,0.15,4,11.4274
95,44,21,7,15,5,8343.82,5045.82,0.15,4,10.6078
95,44,22,8,4,5,3.42523e-10,1e-10,0.15,4,108.233
95,44,23,8,7,10,7920.19,5050.19,0.15,4,19.0741
95,44,24,8,9,3,24746.4,13915.8,0.15,4,7.50014
95,44,25,9,8,3,13994.4,13915.8,0.15,4,3.46026
95,44,26,9,10,5,23429.9,10000,0.15,4,27.6018
95,44,27,9,14,6,23981.5,13512,0.15,4,14.9303
95,44,28,9,15,4,11422.7,4854.92,0.15,4,22.3862
95,44,29,9,16,8,8100,4993.51,0.15,4,16.308
95,44,30,10,3,6,11326.6,4908.83,0.15,4,31.511
95,44,31,10,9,5,16698.8,10000,0.15,4,10.8318
95,44,32,10,11,6,11361.1,4908.83,0.15,4,31.823
95,44,33,10,13,4,8920.18,4876.51,0.15,4,10.7175
95,44,34,11,2,4,12253.7,23403.5,0.15,4,4.04509
95,44,35,11,10,6,8755.97,4908.83,0.15,4,15.1106
95,44,36,11,12,3,12301.9,25900.2,0.15,4,3.0229
95,44,37,12,11,3,14877.6,25900.2,0.15,4,3.04899
95,44,38,12,23,4,10902.2,5091.26,0.15,4,16.6154
95,44,39,13,10,4,10323.2,4876.51,0.15,4,16.0497
95,44,40,13,14,5,9794.65,5127.53,0.15,4,14.9858
95,44,41,13,22,4,8280.03,4924.79,0.15,4,8.79434
95,44,42,14,9,6,21130.3,13512,0.15,4,11.3826
95,44,43,14,13,5,11264.3,5127.53,0.15,4,22.4684
95,44,44,14,18,3,19278.8,14564.8,0.15,4,4.38141
95,44,45,14,21,3,18952.5,9599.18,0.15,4,9.83823
95,44,46,15,7,5,8315.89,5045.82,0.15,4,10.5331
95,44,47,15,9,4,10758.2,4854.92,0.15,4,18.4671
95,44,48,15,16,2,11614.9,5229.91,0.15,4,9.29812
95,44,49,15,17,3,15632.2,19679.9,0.15,4,3.17914
95,44,50,16,9,8,7494.75,4993.51,0.15,4,14.0895
95,44,51,16,15,2,11922.8,5229.91,0.15,4,10.1034
95,44,52,16,18,2,10084.7,4823.95,0.15,4,7.73007
95,44,53,17,6,2,15829.2,23403.5,0.15,4,2.06278
95,44,54,17,15,3,14631.9,19679.9,0.15,4,3.13751
95,44,55,17,19,4,20090.9,23403.5,0.15,4,4.32586
95,44,56,18,14,3,19215.5,14564.8,0.15,4,4.36336
95,44,57,18,16,2,9787.35,4823.95,0.15,4,7.08359
95,44,58,18,19,4,9216.02,5002.61,0.15,4,10.911
95,44,59,19,17,4,19460.6,23403.5,0.15,4,4.28685
95,44,60,19,18,4,8855.38,5002.61,0.15,4,9.89107
95,44,61,19,20,6,7105.87,5059.91,0.15,4,9.50057
95,44,62,19,21,5,7124.7,5075.7,0.15,4,7.91169
95,44,63,20,19,6,6080.16,5059.91,0.15,4,7.87643
95,44,64,20,21,2,9172.84,5229.91,0.15,4,4.83897
95,44,65,20,23,3,12146.8,4885.36,0.15,4,20.1981
95,44,66,21,14,3,17534.4,9599.18,0.15,4,8.01003
95,44,67,21,19,5,7059.46,5075.7,0.15,4,7.8065
95,44,68,21,20,2,9467.05,5229.91,0.15,4,5.2211
95,44,69,21,22,4,11624.4,5000,0.15,4,21.5289
95,44,70,22,13,4,8213.37,4924.79,0.15,4,8.64178
95,44,71,22,21,4,10435.3,5000,0.15,4,15.3838
95,44,72,22,23,2,8717.54,5078.51,0.15,4,4.60466
95,44,73,23,12,4,13377.9,5091.26,0.15,4,32.6022
95,44,74,23,20,3,10826.9,4885.36,0.15,4,13.8555
95,44,75,23,22,2,7461.74,5078.51,0.15,4,3.39809
95,22,0,0,1,6,4634.57,25900.2,0.15,4,6.00092
95,22,1,0,2,4,8202.8,23403.5,0.15,4,4.00905
95,22,2,1,0,6,4602.8,25900.2,0.15,4,6.0009
95,22,3,1,5,5,6101.26,4958.18,0.15,4,6.71969
95,22,4,2,0,4,8234.57,23403.5,0.15,4,4.0092
95,22,5,2,3,4,14029.6,17110.5,0.15,4,4.27119
95,22,6,2,11,4,10146.9,23403.5,0.15,4,4.0212
95,22,7,3,2,4,14077.4,17110.5,0.15,4,4.27491
95,22,8,3,4,2,18029.6,17782.8,0.15,4,2.31701
95,22,9,3,10,6,5200,4908.83,0.15,4,7.1333
95,22,10,4,3,2,18077.4,17782.8,0.15,4,2.32038
95,22,11,4,5,4,8706.39,4948,0.15,4,9.75158
95,22,12,4,8,5,15831.5,10000,0.15,4,9.71136
95,22,13,5,1,5,6069.49,4958.18,0.15,4,6.68415
95,22,14,5,4,4,8754.26,4948,0.15,4,9.87911
95,22,15,5,7,2,12541,4898.59,0.15,4,14.8873
95,22,16,6,7,3,12110.4,7841.81,0.15,4,5.55964
95,22,17,6,17,2,15907.7,23403.5,0.15,4,2.06404
95,22,18,7,5,2,12557.1,4898.59,0.15,4,14.9536
95,22,19,7,6,3,12207.7,7841.81,0.15,4,5.64287
95,22,20,7,8,10,6866.65,5050.19,0.15,4,15.1267
95,22,21,7,15,5,8325.6,5045.82,0.15,4,10.559
95,22,22,8,4,5,15831.4,10000,0.15,4,9.71133
95,22,23,8,7,10,6892.3,5050.19,0.15,4,15.2037
95,22,24,8,9,3,21741.2,13915.8,0.15,4,5.68112
95,22,25,9,8,3,21866.8,13915.8,0.15,4,5.74363
95,22,26,9,10,5,17758.4,10000,0.15,4,12.4589
95,22,27,9,14,6,23075.2,13512,0.15,4,13.655
95,22,28,9,15,4,11029.7,4854.92,0.15,4,19.9835
95,22,29,9,16,8,8100,4993.51,0.15,4,16.308
95,22,30,10,3,6,5300,4908.83,0.15,4,7.22302
95,22,31,10,9,5,17608.3,10000,0.15,4,12.2099
95,22,32,10,11,6,8327.95,4908.83,0.15,4,13.4556
95,22,33,10,13,4,9790.44,4876.51,0.15,4,13.7482
95,22,34,11,2,4,10130.9,23403.5,0.15,4,4.02107
95,22,35,11,10,6,8356.15,4908.83,0.15,4,13.5571
95,22,36,11,12,3,12468.4,25900.2,0.15,4,3.02417
95,22,37,12,11,3,12580.5,25900.2,0.15,4,3.02505
95,22,38,12,23,4,11071.4,5091.26,0.15,4,17.4173
95,22,39,13,10,4,9812.21,4876.51,0.15,4,13.8352
95,22,40,13,14,5,8998.1,5127.53,0.15,4,12.1127
95,22,41,13,22,4,8364.32,4924.79,0.15,4,8.99256
95,22,42,14,9,6,23175.8,13512,0.15,4,13.7894
95,22,43,14,13,5,9054.6,5127.53,0.15,4,12.293
95,22,44,14,18,3,18913.7,14564.8,0.15,4,4.27968
95,22,45,14,21,3,18353.8,9599.18,0.15,4,9.0142
95,22,46,15,7,5,8413.32,5045.82,0.15,4,10.797
95,22,47,15,9,4,11104.7,4854.92,0.15,4,20.423
95,22,48,15,16,2,11541.6,5229.91,0.15,4,9.11545
95,22,49,15,17,3,15464.9,19679.9,0.15,4,3.1716
95,22,50,16,9,8,8100,4993.51,0.15,4,16.308
95,22,51,16,15,2,11592.1,5229.91,0.15,4,9.24092
95,22,52,16,18,2,9901.94,4823.95,0.15,4,7.32588
95,22,53,17,6,2,15810.4,23403.5,0.15,4,2.06249
95,22,54,17,15,3,15577.1,19679.9,0.15,4,3.17663
95,22,55,17,19,4,19156.5,23403.5,0.15,4,4.26934
95,22,56,18,14,3,19064.6,14564.8,0.15,4,4.32102
95,22,57,18,16,2,9952.49,4823.95,0.15,4,7.43547
95,22,58,18,19,4,8656.42,5002.61,0.15,4,9.37922
95,22,59,19,17,4,19071.5,23403.5,0.15,4,4.26459
95,22,60,19,18,4,8857.89,5002.61,0.15,4,9.89775
95,22,61,19,20,6,6307.01,5059.91,0.15,4,8.17253
95,22,62,19,21,5,7000,5075.7,0.15,4,7.71313
95,22,63,20,19,6,6323.43,5059.91,0.15,4,8.19524
95,22,64,20,21,2,8447.43,5229.91,0.15,4,4.04194
95,22,65,20,23,3,10268.8,4885.36,0.15,4,11.7841
95,22,66,21,14,3,18260,9599.18,0.15,4,8.89218
95,22,67,21,19,5,7000,5075.7,0.15,4,7.71313
95,22,68,21,20,2,8503.31,5229.91,0.15,4,4.09651
95,22,69,21,22,4,9629.79,5000,0.15,4,12.2554
95,22,70,22,13,4,8329.59,4924.79,0.15,4,8.91015
95,22,71,22,21,4,9591.87,5000,0.15,4,12.1261
95,22,72,22,23,2,7914.79,5078.51,0.15,4,3.76984
95,22,73,23,12,4,11083.6,5091.26,0.15,4,17.4762
95,22,74,23,20,3,10229.3,4885.36,0.15,4,11.6499
95,22,75,23,22,2,7842.13,5078.51,0.15,4,3.70574
96,11,0,0,1,6,6996.52,25900.2,0.15,4,6.00479
96,11,1,0,2,4,9748.01,23403.5,0.15,4,4.01806
96,11,2,1,0,6,7544.39,25900.2,0.15,4,6.00648
96,11,3,1,5,5,6798.98,4958.18,0.15,4,7.65183
96,11,4,2,0,4,9200.14,23403.5,0.15,4,4.01433
96,11,5,2,3,4,17185.3,17110.5,0.15,4,4.61056
96,11,6,2,11,4,9527.3,23403.5,0.15,4,4.01648
96,11,7,3,2,4,10602.9,17110.5,0.15,4,4.08847
96,11,8,3,4,2,23166.1,17782.8,0.15,4,2.86404
96,11,9,3,10,6,3553.17,4908.83,0.15,4,6.24706
96,11,10,4,3,2,8179.64,17782.8,0.15,4,2.01343
96,11,11,4,5,4,8855.75,4948,0.15,4,10.1565
96,11,12,4,8,5,15659.2,10000,0.15,4,9.50963
96,11,13,5,1,5,7346.84,4958.18,0.15,4,8.61555
96,11,14,5,4,4,9528.48,4948,0.15,4,12.2514
96,11,15,5,7,2,15725.6,4898.59,0.15,4,33.8615
96,11,16,6,7,3,14884.3,7841.81,0.15,4,8.84062
96,11,17,6,17,2,15970.7,23403.5,0.15,4,2.06506
96,11,18,7,5,2,16946.2,4898.59,0.15,4,44.9661
96,11,19,7,6,3,14887.9,7841.81,0.15,4,8.84626
96,11,20,7,8,10,8896.1,5050.19,0.15,4,24.443
96,11,21,7,15,5,9515.26,5045.82,0.15,4,14.4845
96,11,22,8,4,5,3.23206e-10,1e-10,0.15,4,86.8428
96,11,23,8,7,10,10160.7,5050.19,0.15,4,34.5783
96,11,24,8,9,3,26475.5,13915.8,0.15,4,8.89597
96,11,25,9,8,3,12180.8,13915.8,0.15,4,3.26417
96,11,26,9,10,5,24525.3,10000,0.15,4,32.1341
96,11,27,9,14,6,25368.4,13512,0.15,4,17.1825
96,11,28,9,15,4,13550.5,4854.92,0.15,4,40.4119
96,11,29,9,16,8,12870,4993.51,0.15,4,60.95
96,11,30,10,3,6,12057.3,4908.83,0.15,4,38.7586
96,11,31,10,9,5,20471.8,10000,0.15,4,18.1731
96,11,32,10,11,6,12080,4908.83,0.15,4,39.0066
96,11,33,10,13,4,3.33712e-10,1e-10,0.15,4,78.4114
96,11,34,11,2,4,15561.8,23403.5,0.15,4,4.11729
96,11,35,11,10,6,7767.77,4908.83,0.15,4,11.6431
96,11,36,11,12,3,15247.1,25900.2,0.15,4,3.05404
96,11,37,12,11,3,17069.4,25900.2,0.15,4,3.08489
96,11,38,12,23,4,12278.8,5091.26,0.15,4,24.2992
96,11,39,13,10,4,8862.92,4876.51,0.15,4,10.5467
96,11,40,13,14,5,10325.2,5127.53,0.15,4,17.3315
