RecoverCase,VulLink,Origin,Dest,ODIndex,Demand,UECost
-1,14,3,2,80,200,4.10958
-1,14,3,1,81,200,14.1195
-1,14,3,0,82,500,8.11862
-1,14,4,22,83,100,31.7108
-1,14,4,21,84,200,37.6867
-1,14,4,20,85,100,41.8372
-1,14,4,19,86,100,37.3594
-1,14,4,18,87,100,33.1092
-1,14,4,16,88,200,31.2679
-1,14,4,15,89,500,35.9606
-1,14,4,14,90,200,28.6453
-1,14,4,13,91,100,22.7482
-1,14,4,12,92,200,13.2713
-1,14,4,11,93,200,10.2477
-1,14,4,10,94,500,9.16927
-1,14,4,9,95,1000,14.9599
-1,14,4,8,96,800,9.11811
-1,14,4,7,97,500,25.4613
-1,14,4,6,98,200,31.0061
-1,14,4,5,99,200,7.44669
-1,14,4,3,100,500,2.12067
-1,14,4,2,101,100,6.23024
-1,14,4,1,102,100,16.2402
-1,14,4,0,103,200,10.2393
-1,14,5,23,104,100,49.9104
-1,14,5,22,105,100,50.6667
-1,14,5,21,106,200,37.8186
-1,14,5,20,107,100,38.1989
-1,14,5,19,108,300,29.9471
-1,14,5,18,109,200,41.3683
-1,14,5,17,110,100,25.6593
-1,14,5,16,111,500,37.9742
-1,14,5,15,112,900,28.5483
-1,14,5,14,113,200,46.0121
-1,14,5,13,114,100,50.7753
-1,14,5,12,115,200,32.613
-1,14,5,11,116,200,29.5894
-1,14,5,10,117,400,37.1963
-1,14,5,9,118,800,46.4832
-1,14,5,8,119,400,40.6414
-1,14,5,7,120,800,18.049
-1,14,5,6,121,400,23.5939
-1,14,5,4,122,200,32.6251
-1,14,5,3,123,400,30.1477
-1,14,5,2,124,300,25.572
-1,14,5,1,125,400,15.4893
-1,14,5,0,126,300,21.5077
-1,14,6,23,127,100,26.7124
-1,14,6,22,128,200,27.0728
-1,14,6,21,129,500,14.2248
-1,14,6,20,130,200,14.605
-1,14,6,19,131,500,6.35323
-1,14,6,18,132,400,17.7745
-1,14,6,17,133,200,2.06542
-1,14,6,16,134,1000,14.6279
-1,14,6,15,135,1400,5.20208
-1,14,6,14,136,500,22.4182
-1,14,6,13,137,200,35.2144
-1,14,6,12,138,400,45.0844
-1,14,6,11,139,700,43.9039
-1,14,6,10,140,500,42.4141
-1,14,6,9,141,1900,29.5527
-1,14,6,8,142,600,27.881
-1,14,6,7,143,1000,5.28859
-1,14,6,5,144,400,14.3145
-1,14,6,4,145,200,39.38
-1,14,6,3,146,400,41.5006
-1,14,6,2,147,100,39.8864
-1,14,6,1,148,200,29.8038
-1,14,6,0,149,500,35.8222
-1,14,7,23,150,200,32.2572
-1,14,7,22,151,300,32.6176
-1,14,7,21,152,500,19.7696
-1,14,7,20,153,400,20.1498
-1,14,7,19,154,900,11.8981
-1,14,7,18,155,700,23.3193
-1,14,7,17,156,300,7.61024
-1,14,7,16,157,1400,19.9251
-1,14,7,15,158,2200,10.4993
-1,14,7,14,159,600,27.963
-1,14,7,13,160,400,40.7592
-1,14,7,12,161,600,41.6389
-1,14,7,11,162,600,38.6153
-1,14,7,10,163,800,41.2956
-1,14,7,9,164,1600,28.4341
-1,14,7,8,165,800,22.5924
-1,14,7,6,166,1000,5.54482
-1,14,7,5,167,800,9.02587
-1,14,7,4,168,500,34.0914
-1,14,7,3,169,700,36.2121
-1,14,7,2,170,200,34.5978
-1,14,7,1,171,400,24.5152
-1,14,7,0,172,800,30.5336
-1,14,8,23,173,200,42.0677
-1,14,8,22,174,500,41.2447
-1,14,8,21,175,700,28.5686
-1,14,8,20,176,300,32.7191
-1,14,8,19,177,600,28.2412
-1,14,8,18,178,400,23.9911
-1,14,8,17,179,200,23.9534
-1,14,8,16,180,900,22.1498
-1,14,8,15,181,1400,26.8425
-1,14,8,14,182,900,19.5271
-1,14,8,13,183,600,32.2822
-1,14,8,12,184,600,24.7703
-1,14,8,11,185,600,21.7467
-1,14,8,10,186,1400,18.7032
-1,14,8,9,187,2800,5.84175
-1,14,8,7,188,800,16.3432
-1,14,8,6,189,600,21.888
-1,14,8,5,190,400,18.9457
-1,14,8,4,191,800,11.499
-1,14,8,3,192,700,13.6197
-1,14,8,2,193,100,17.7293
-1,14,8,1,194,200,27.7392
-1,14,8,0,195,500,21.7383
-1,14,9,23,196,800,38.9847
-1,14,9,22,197,1800,35.4029
-1,14,9,21,198,2600,22.7269
-1,14,9,20,199,1200,26.8773
-1,14,9,19,200,2500,28.0349
-1,14,9,18,201,1800,18.1494
-1,14,9,17,202,700,24.2115
-1,14,9,16,203,3900,16.308
-1,14,9,15,204,4400,21.0653
-1,14,9,14,205,4000,13.6854
-1,14,9,13,206,2100,26.4404
-1,14,9,12,207,1900,30.5302
-1,14,9,11,208,2000,27.5066
-1,14,9,10,209,4000,12.8615
-1,14,9,8,210,2800,6.16113
-1,14,9,7,211,1600,22.5043
-1,14,9,6,212,1900,26.2719
-1,14,9,5,213,800,25.1068
-1,14,9,4,214,1000,17.6601
-1,14,9,3,215,1200,19.7808
-1,14,9,2,216,300,23.8904
-1,14,9,1,217,600,33.9003
-1,14,9,0,218,1300,27.8994
-1,14,10,23,219,600,26.3601
-1,14,10,22,220,1300,22.5415
-1,14,10,21,221,1100,34.7742
-1,14,10,20,222,400,37.8752
-1,14,10,19,223,600,40.1319
-1,14,10,18,224,400,30.2463
-1,14,10,17,225,100,36.4061
-1,14,10,16,226,1000,28.5026
-1,14,10,15,227,1400,33.2598
-1,14,10,14,228,1400,25.7824
-1,14,10,13,229,1600,13.5789
-1,14,10,12,230,1000,17.6688
-1,14,10,11,231,1400,14.6452
-1,14,10,9,232,3900,12.1945
-1,14,10,8,233,1400,18.3557
-1,14,10,7,234,800,34.6989
-1,14,10,6,235,500,38.4665
-1,14,10,5,236,400,17.1118
-1,14,10,4,237,500,9.66511
-1,14,10,3,238,1500,7.18774
-1,14,10,2,239,300,11.2973
-1,14,10,1,240,200,21.3073
-1,14,10,0,241,500,15.3064
-1,14,11,23,242,500,20.3209
-1,14,11,22,243,700,24.0117
-1,14,11,21,244,700,36.0147
-1,14,11,20,245,300,31.836
-1,14,11,19,246,400,39.8167
-1,14,11,18,247,300,43.5941
-1,14,11,17,248,200,44.0671
-1,14,11,16,249,600,41.8503
-1,14,11,15,250,700,46.6075
-1,14,11,14,251,700,39.1301
-1,14,11,13,252,700,26.9267
-1,14,11,12,253,1300,3.02359
-1,14,11,10,254,1400,13.3477
-1,14,11,9,255,2000,25.5423
-1,14,11,8,256,600,20.1931
-1,14,11,7,257,600,36.5363
-1,14,11,6,258,700,42.0811
-1,14,11,5,259,200,18.5217
-1,14,11,4,260,200,11.075
-1,14,11,3,261,600,8.59763
-1,14,11,2,262,200,4.0219
-1,14,11,1,263,100,14.0318
-1,14,11,0,264,200,8.03094
-1,14,12,23,265,800,17.2973
-1,14,12,22,266,800,20.9881
-1,14,12,21,267,1300,32.9911
-1,14,12,20,268,600,28.8124
-1,14,12,19,269,600,36.7932
-1,14,12,18,270,300,46.3541
-1,14,12,17,271,100,41.0435
-1,14,12,16,272,500,44.8764
-1,14,12,15,273,600,44.1802
-1,14,12,14,274,700,41.8901
-1,14,12,13,275,600,29.9528
-1,14,12,11,276,1300,3.0261
-1,14,12,10,277,1000,16.3738
-1,14,12,9,278,1900,28.5684
-1,14,12,8,279,600,23.2192
-1,14,12,7,280,600,39.5624
-1,14,12,6,281,400,43.1039
-1,14,12,5,282,200,21.5478
-1,14,12,4,283,200,14.1011
-1,14,12,3,284,600,11.6237
-1,14,12,2,285,100,7.048
-1,14,12,1,286,300,17.0579
-1,14,12,0,287,500,11.057
-1,14,13,23,288,400,12.7812
-1,14,13,22,289,1100,8.96253
-1,14,13,21,290,1200,21.1952
-1,14,13,20,291,400,24.2962
-1,14,13,19,292,500,26.553
-1,14,13,18,293,300,16.6674
-1,14,13,17,294,100,30.8034
-1,14,13,16,295,700,23.9209
-1,14,13,15,296,700,33.2293
-1,14,13,14,297,1300,12.2034
-1,14,13,12,298,600,31.1532
-1,14,13,11,299,700,29.0818
-1,14,13,10,300,1600,14.4366
-1,14,13,9,301,2100,26.4144
-1,14,13,8,302,600,32.5755
-1,14,13,7,303,400,38.1523
-1,14,13,6,304,200,32.8638
-1,14,13,5,305,100,31.5484
-1,14,13,4,306,100,24.1017
-1,14,13,3,307,500,21.6244
-1,14,13,2,308,100,25.734
-1,14,13,1,309,100,35.7439
-1,14,13,0,310,300,29.743
-1,14,14,23,311,400,25.2993
-1,14,14,22,312,1000,21.7587
-1,14,14,21,313,2600,9.04149
-1,14,14,20,314,800,13.1919
-1,14,14,19,315,1100,14.3496
-1,14,14,18,316,800,4.46397
-1,14,14,17,317,200,18.5999
-1,14,14,16,318,1500,11.7174
-1,14,14,15,319,1200,21.0259
-1,14,14,13,320,1300,12.7961
-1,14,14,12,321,700,43.6713
-1,14,14,11,322,700,41.7176
-1,14,14,10,323,1400,27.0724
-1,14,14,9,324,4000,14.211
-1,14,14,8,325,1000,20.3721
-1,14,14,7,326,600,25.9489
-1,14,14,6,327,500,20.6603
-1,14,14,5,328,200,34.9748
-1,14,14,4,329,200,31.8711
-1,14,14,3,330,500,33.9918
-1,14,14,2,331,100,38.1013
-1,14,14,1,332,100,48.1113
-1,14,14,0,333,500,42.1104
-1,14,15,23,334,300,27.7932
-1,14,15,22,335,500,28.1536
-1,14,15,21,336,1200,15.3056
-1,14,15,20,337,600,15.6859
-1,14,15,19,338,1600,7.43408
-1,14,15,18,339,1300,16.7788
-1,14,15,17,340,500,3.14626
-1,14,15,16,341,2800,9.42585
-1,14,15,14,342,1200,21.4226
-1,14,15,13,343,700,34.2187
-1,14,15,12,344,600,46.1652
-1,14,15,11,345,700,47.2803
-1,14,15,10,346,1400,37.212
-1,14,15,9,347,4400,24.3506
-1,14,15,8,348,1400,30.5117
-1,14,15,7,349,2200,8.665
-1,14,15,6,350,1400,5.20665
-1,14,15,5,351,900,17.6909
-1,14,15,4,352,500,42.0107
-1,14,15,3,353,800,44.1314
-1,14,15,2,354,200,43.2628
-1,14,15,1,355,400,33.1802
-1,14,15,0,356,500,39.1986
-1,14,16,23,357,300,37.1017
-1,14,16,22,358,600,33.7554
-1,14,16,21,359,1700,21.0382
-1,14,16,20,360,600,24.9943
-1,14,16,19,361,1700,16.7425
-1,14,16,18,362,1700,7.35296
-1,14,16,17,363,600,12.4547
-1,14,16,15,364,2800,9.30842
-1,14,16,14,365,1500,11.9967
-1,14,16,13,366,700,24.7928
-1,14,16,12,367,500,46.8382
-1,14,16,11,368,600,43.8147
-1,14,16,10,369,1000,29.1695
-1,14,16,9,370,3900,16.308
-1,14,16,8,371,900,22.4691
-1,14,16,7,372,1400,17.9734
-1,14,16,6,373,1000,14.5151
-1,14,16,5,374,500,26.9993
-1,14,16,4,375,200,33.9682
-1,14,16,3,376,500,36.0888
-1,14,16,2,377,100,40.1984
-1,14,16,1,378,200,42.4886
-1,14,16,0,379,400,44.2074
-1,14,17,22,380,100,25.0074
-1,14,17,21,381,300,12.1593
-1,14,17,20,382,100,12.5396
-1,14,17,19,383,400,4.28781
-1,14,17,18,384,300,15.7091
-1,14,17,16,385,600,12.5625
-1,14,17,15,386,500,3.13666
-1,14,17,14,387,200,20.3528
-1,14,17,13,388,100,33.1489
-1,14,17,12,389,100,43.019
-1,14,17,11,390,200,45.9643
-1,14,17,10,391,200,40.3487
-1,14,17,9,392,700,27.4872
-1,14,17,8,393,200,29.9414
-1,14,17,7,394,300,7.34898
-1,14,17,6,395,200,2.06039
-1,14,17,5,396,100,16.3748
-1,14,17,3,397,100,43.561
-1,14,17,0,398,100,37.8826
-1,14,18,23,399,100,29.9431
-1,14,18,22,400,300,26.4024
-1,14,18,21,401,1200,13.6852
-1,14,18,20,402,400,17.8357
-1,14,18,19,403,1200,9.88559
-1,14,18,17,404,300,14.136
-1,14,18,16,405,1700,7.25347
-1,14,18,15,406,1300,16.5619
-1,14,18,14,407,800,4.64375
-1,14,18,13,408,300,17.4399
-1,14,18,12,409,300,48.315
-1,14,18,11,410,300,46.3613
-1,14,18,10,411,400,31.7162
-1,14,18,9,412,1800,18.8547
-1,14,18,8,413,400,25.0158
-1,14,18,7,414,700,21.485
-1,14,18,6,415,400,16.1964
-1,14,18,5,416,200,30.5108
-1,14,18,4,417,100,36.5148
-1,14,18,3,418,200,38.6355
-1,14,18,1,419,100,46.0002
-1,14,18,0,420,300,46.7541
-1,14,19,23,421,400,20.3592
-1,14,19,22,422,700,20.7196
-1,14,19,21,423,2400,7.87152
-1,14,19,20,424,1200,8.25179
-1,14,19,18,425,1200,11.4212
-1,14,19,17,426,400,4.25038
-1,14,19,16,427,1700,16.8129
-1,14,19,15,428,1600,7.38704
-1,14,19,14,429,1100,16.065
-1,14,19,13,430,500,28.8611
-1,14,19,12,431,600,38.7312
-1,14,19,11,432,500,41.7573
-1,14,19,10,433,600,43.1374
-1,14,19,9,434,2500,30.2759
-1,14,19,8,435,600,34.1917
-1,14,19,7,436,900,11.5994
-1,14,19,6,437,500,6.31077
-1,14,19,5,438,300,20.6252
-1,14,19,4,439,100,45.6907
-1,14,19,3,440,300,47.8114
-1,14,19,1,441,100,36.1146
-1,14,19,0,442,300,42.1329
-1,14,20,23,443,500,12.1074
-1,14,20,22,444,700,15.7981
-1,14,20,21,445,1800,4.17875
-1,14,20,19,446,1200,7.98077
-1,14,20,18,447,400,17.5417
-1,14,20,17,448,100,12.2312
-1,14,20,16,449,600,24.7937
-1,14,20,15,450,600,15.3678
-1,14,20,14,451,800,13.0777
-1,14,20,13,452,400,24.8348
-1,14,20,12,453,600,30.4794
-1,14,20,11,454,300,33.5055
-1,14,20,10,455,400,39.2714
-1,14,20,9,456,1200,27.2887
-1,14,20,8,457,300,33.4498
-1,14,20,7,458,400,19.5801
-1,14,20,6,459,200,14.2915
-1,14,20,5,460,100,28.606
-1,14,20,4,461,100,44.5805
-1,14,20,3,462,200,42.1031
-1,14,20,0,463,100,41.5364
-1,14,21,23,464,1100,16.2578
-1,14,21,22,465,2100,12.848
-1,14,21,20,466,1800,4.15044
-1,14,21,19,467,2400,7.81113
-1,14,21,18,468,1200,13.3629
-1,14,21,17,469,300,12.0615
-1,14,21,16,470,1700,20.6164
-1,14,21,15,471,1200,15.1982
-1,14,21,14,472,2600,8.89898
-1,14,21,13,473,1200,21.6951
-1,14,21,12,474,1300,34.6298
-1,14,21,11,475,700,37.6559
-1,14,21,10,476,1100,35.9714
-1,14,21,9,477,2600,23.1099
-1,14,21,8,478,700,29.2711
-1,14,21,7,479,500,19.4105
-1,14,21,6,480,500,14.1219
-1,14,21,5,481,200,28.4364
-1,14,21,4,482,200,40.7701
-1,14,21,3,483,400,42.8907
-1,14,21,2,484,100,41.6778
-1,14,21,1,485,100,43.9257
-1,14,21,0,486,400,45.6868
-1,14,22,23,487,700,3.81866
-1,14,22,21,488,2100,12.2327
-1,14,22,20,489,700,15.3337
-1,14,22,19,490,700,20.0438
-1,14,22,18,491,300,25.5956
-1,14,22,17,492,100,24.2942
-1,14,22,16,493,600,32.8491
-1,14,22,15,494,500,27.4309
-1,14,22,14,495,1000,21.1317
-1,14,22,13,496,1100,9.03667
-1,14,22,12,497,800,22.1906
-1,14,22,11,498,700,25.2167
-1,14,22,10,499,1300,23.4733
-1,14,22,9,500,1800,35.3426
-1,14,22,8,501,500,41.5037
-1,14,22,7,502,300,31.6432
-1,14,22,6,503,200,26.3546
-1,14,22,5,504,100,40.5851
-1,14,22,4,505,100,33.1384
-1,14,22,3,506,500,30.6611
-1,14,22,2,507,100,29.2386
-1,14,22,0,508,300,33.2477
-1,14,23,22,509,700,3.69075
-1,14,23,21,510,1100,15.6938
-1,14,23,20,511,500,11.5151
-1,14,23,19,512,400,19.4958
-1,14,23,18,513,100,29.0568
-1,14,23,16,514,300,36.3087
-1,14,23,15,515,300,26.8829
-1,14,23,14,516,400,24.5928
-1,14,23,13,517,400,12.7274
-1,14,23,12,518,700,18.372
-1,14,23,11,519,500,21.3981
-1,14,23,10,520,600,27.1641
-1,14,23,9,521,800,38.8037
-1,14,23,8,522,200,41.5912
-1,14,23,7,523,200,31.0952
-1,14,23,6,524,100,25.8066
-1,14,23,5,525,100,39.9198
-1,14,23,3,526,200,29.9957
-1,14,23,0,527,100,29.429
